area,main_url,page_on,plce,title,community,position,tag,re_price,unit_price,housetype,housesize,direction,fitment
顺义,https://bj.lianjia.com/ershoufang/shunyi/,1,北京,泰和宜园 2室1厅 西 北,泰和宜园 ,马坡,VR房源|房本满两年,242,30232,2室1厅 , 80.05 , 西 北 , 简装 
顺义,https://bj.lianjia.com/ershoufang/shunyi/,1,北京,港馨家园西区 2室1厅 南 北,港馨家园西区 ,顺义城,VR看装修|房本满五年,265,32322,2室1厅 , 81.99 , 南 北 , 简装 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,南北通透采光好，配套成熟交通方便，满五唯一3居室。,金台园 ,怀柔,VR看装修|房本满五年,238,30009,3室1厅 , 79.31 , 北 南 , 简装 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,育龙铭居，适宜刚需居住人群，小区环境好，,育龙铭居 ,怀柔,VR看装修|房本满两年,145,25022,1室1厅 , 57.95 , 南 , 精装 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,裕华园一区 满五唯一 1室1厅 电梯房 中高楼层 采光好,裕华园一区 ,怀柔,VR看装修|房本满五年,109,22012,1室1厅 , 49.52 , 南 , 简装 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,青春路甲54号院 南北通透三居室,青春路 ,怀柔,VR看装修|房本满五年,271,31726,3室1厅 , 85.42 , 南 北 , 精装 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,房子位置在迎宾路泉河街道，三居室低楼层,兴怀大街小区 ,怀柔,VR看装修|房本满五年,390,30536,3室2厅 , 127.72 , 南 北 , 精装 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,东关一区 南北通透 采光无遮挡 满五年,东关一区 ,怀柔,VR看装修|房本满五年|随时看房,225,25213,3室1厅 , 89.24 , 南 北 , 简装 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,科学城  顶秀美泉小镇B区 电梯洋房 大两居,顶秀美泉小镇B区 ,怀柔,VR看装修|房本满五年|随时看房,299,29520,2室1厅 , 101.29 , 南 北 , 精装 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,万通龙山新新小镇 独栋别墅 精装修 花园面积635平方米,万通龙山新新小镇 ,怀柔,VR房源,1080,50334,4室2厅 , 214.57 , 南 北 , 简装 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,配套设施齐全，交通便利，采光好，出行方便。,迎宾中路 ,怀柔,VR看装修|房本满五年,163,28774,2室1厅 , 56.65 , 南 , 简装 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,怀柔新新家园，总高6层带电梯。2015年社区。,怀柔新新家园 ,怀柔,VR看装修|房本满两年|随时看房,245,35026,2室1厅 , 69.95 , 南 北 , 毛坯 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,怀柔水库边 西园小区 诚心出售,西园 ,怀柔,VR看装修|房本满五年|随时看房,176,31384,2室1厅 , 56.08 , 南 北 , 简装 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,融城园南区  低楼层  采光好  南北通透   看房方便,融城园南区 ,怀柔,VR看装修|房本满五年,150,23184,2室1厅 , 64.7 , 南 北 , 简装 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,府前东街13号院 卫生间带窗户,府前东街13号院 ,怀柔,VR看装修|房本满五年,210,27319,3室1厅 , 76.87 , 南 北 , 简装 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,：顶秀美泉小镇A区，低密度 花园洋房社区 环境优雅,顶秀美泉小镇A区 ,怀柔,VR看装修|房本满五年,271,30354,2室2厅 , 89.28 , 南 北 , 精装 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,裕华园一区 1室1厅 南,裕华园一区 ,怀柔,VR看装修|房本满五年,104,20381,1室1厅 , 51.03 , 南 , 精装 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,环境优美，自然风景优美，正规两居室，业主诚心出售,长城溪溪小镇 ,怀柔其它,VR房源|随时看房,85,14224,2室1厅 , 59.76 , 南 北 , 简装 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,欧郡香水城 精装独栋 拎包入住 看房方便,欧郡香水城 ,怀柔,VR房源|房本满五年|随时看房,899,25994,5室2厅 , 345.86 , 东 南 西 北 , 精装 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,南大街35号院 南北通透 电梯直达 管理好视野棒,南大街35号院 ,怀柔,VR房源|房本满五年|随时看房,810,36978,5室2厅 , 219.05 , 南 北 , 精装 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,欧郡香水城 环境好 出行方便 安静适合居住,欧郡香水城 ,怀柔,VR房源|房本满五年|随时看房,830,27301,4室4厅 , 304.02 , 东 南 北 , 精装 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,精装联排 采光充足 满五唯一 业主诚意出售 随时签约,欧郡香水城 ,怀柔,VR房源|房本满五年,835,27466,4室2厅 , 304.02 , 东 南 北 , 精装 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,独院管理 小区和楼道干净 中间楼层 双卫 南北通透,府前东街西区 ,怀柔,VR看装修|房本满五年,450,37348,3室2厅 , 120.49 , 南 北 , 其他 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,丽湖馨居 高瞻远瞩  风景独好,丽湖馨居 ,怀柔,VR房源|房本满五年,568,40250,5室3厅 , 141.12 , 南 北 , 精装 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,府前观邸 高楼层 采光好 南北通透 家庭一套,府前观邸 ,怀柔,VR看装修|房本满五年,378,39269,2室1厅 , 96.26 , 南 北 , 精装 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,欧郡香水城 地面三层 满五年 看房方便,欧郡香水城 ,怀柔,VR房源|房本满两年,850,27947,6室2厅 , 304.15 , 东 南 北 , 其他 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,泊岸 5室2厅 环境优美 精装修 南北通透,泊岸 ,怀柔,VR房源|房本满两年,740,31599,5室2厅 , 234.19 , 南 北 , 其他 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,益田影人四季花园，二层封闭阳台，精装修，诚心出售,益田影人四季花园 ,怀柔,VR看装修|房本满五年,480,26216,3室2厅 , 183.1 , 南 北 , 精装 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,正规三居室 上下复式 诚心出售 看房方便,顶秀美泉小镇A区 ,怀柔,VR房源|房本满五年,359,32146,3室1厅 , 111.68 , 南 北 , 精装 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,世嘉光织谷西区 1+2层复式 精装修,世嘉光织谷西区 ,怀柔,VR房源|房本满五年,506,29950,3室2厅 , 168.95 , 南 北 , 精装 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,富乐大街 顶层复式 南北通透  三居室 客厅通阳台,富乐大街 ,怀柔,VR房源|房本满五年,325,25018,3室2厅 , 129.91 , 南 北 , 其他 
怀柔,https://bj.lianjia.com/ershoufang/huairou/,1,北京,东关一区 南北通透  视野开阔  看房方便,东关一区 ,怀柔,VR房源|房本满五年|随时看房,215,28127,2室1厅 , 76.44 , 南 北 , 简装 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,华润橡树湾南北通透三居 高楼层小区环境优美华润物业,密云橡树湾西区 ,鼓楼街道,VR房源|房本满两年|随时看房,275,25313,3室1厅 , 108.64 , 南 北 , 简装 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,花园小区 满五唯一 板楼4层 采光很好,花园小区 ,鼓楼街道,VR房源|房本满五年,185,20893,2室1厅 , 88.55 , 南 北 , 精装 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,行宫小区满五年唯一低楼层业主诚心出售,行宫小区 ,鼓楼街道,VR看装修|房本满五年|随时看房,139,23370,2室1厅 , 59.48 , 北 南 , 其他 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,宾阳里   独立2居  南北通透 中间3层  首付50万左右,宾阳里小区 ,鼓楼街道,VR看装修|房本满五年|随时看房,136,24404,2室1厅 , 55.73 , 南 北 , 简装 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,首创澜茵山三期 半山别墅 精装修 带电梯,首创澜茵山三期 ,溪翁庄镇,VR房源|房本满五年|随时看房,198,16046,4室2厅 , 123.4 , 南 北 , 精装 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,万科云溪 南北通透 独立四居室,万科云溪 ,溪翁庄镇,VR房源|房本满两年|随时看房,680,23703,4室2厅 , 286.89 , 南 北 , 毛坯 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,"精装三居室，南北通透，采光充足,拎包入住",城建上河湾北区 ,密云镇,VR看装修|房本满五年|随时看房,250,21456,3室1厅 , 116.52 , 南 北 , 精装 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,万科云溪，南北通透，楼层好，视野宽阔，采光好,万科云溪 ,溪翁庄镇,VR房源|房本满两年|随时看房,428,17908,4室2厅 , 239.01 , 南 北 , 精装 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,阳光城君山墅 独栋别墅  边户  满2年,阳光城君山墅 ,溪翁庄镇,VR房源|房本满两年|随时看房,636,20422,4室2厅 , 311.43 , 南 北 , 毛坯 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,首创澜茵山三期 半山别墅 带电梯,首创澜茵山三期 ,溪翁庄镇,VR看装修|房本满五年|随时看房,228,15946,4室1厅 , 142.99 , 南 北 , 精装 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,北源里 2室1厅 南 北,北源里 ,鼓楼街道,VR看装修|房本满五年,145,25439,2室1厅 , 57 , 南 北 , 精装 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,水库管理处家属院满五唯一精装修,水库管理处家属院 ,溪翁庄镇,VR房源|房本满五年,85,14928,1室1厅 , 56.94 , 南 北 , 简装 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,石桥西区 格局通透， 采光好， 适合居住,石桥西区 ,鼓楼街道,VR看装修|房本满五年|随时看房,184,20101,2室1厅 , 91.54 , 南 北 , 简装 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,首创澜*山目前在售相当合适单价毛坯房,首创澜茵山三期 ,溪翁庄镇,VR看装修|房本满五年|随时看房,160,15894,3室1厅 , 100.67 , 南 北 , 毛坯 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,麓秀佳园    环境优美   交通便利,麓秀佳园 ,溪翁庄镇,VR房源|房本满五年,152,16422,2室2厅 , 92.56 , 南 北 , 精装 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,阳光水岸家园 小区环境好 带电梯 视野好,阳光水岸家园 ,果园街道,VR看装修|房本满两年,195,24637,2室1厅 , 79.15 , 南 北 , 精装 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,云秀花园，南北通透两居室，业主诚意出售,云秀花园 ,鼓楼街道,VR看装修|房本满五年,230,24689,2室1厅 , 93.16 , 南 北 , 简装 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,滨河路小区对面是白河 公园 出行便利 周边成熟配套,密云滨河路小区 ,鼓楼街道,VR看装修|房本满五年,135,25140,2室1厅 , 53.7 , 南 北 , 简装 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,龙湖长城源著2号院 业主诚心卖，随时签约，看房方便,龙湖长城源著2号院 ,古北口镇,VR房源|房本满两年|随时看房,105,13200,2室1厅 , 79.55 , 南 北 , 精装 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,双卧室朝南 双卫生间 南北通透格局 低楼层上下楼方便,密西花园一期 ,果园街道,VR看装修|房本满五年|随时看房,179,20337,2室1厅 , 88.02 , 南 北 , 简装 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,麓秀佳园 依山傍水 正规三居 随时签约,麓秀佳园 ,溪翁庄镇,VR看装修|房本满五年|随时看房,135,11080,3室2厅 , 121.85 , 南 北 , 其他 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,电梯房，南北通透格局，楼层好，视野宽阔，采光充足,万科云溪 ,溪翁庄镇,VR看装修|房本满两年|随时看房,240,19876,3室1厅 , 120.75 , 北 南 , 毛坯 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,南北通透 四居室 有电梯 精装修 明厨明卫,首创澜茵山三期 ,溪翁庄镇,VR看装修|房本满两年|随时看房,210,17017,4室2厅 , 123.41 , 南 北 , 精装 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,满五唯一，南北通透，户型采光明亮，居住舒适。,行宫东区 ,鼓楼街道,VR看装修|房本满五年|随时看房,188,22852,2室1厅 , 82.27 , 南 北 , 精装 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,南北通透三居室 三面朝南 精装修 有电梯 环境优美,首创澜茵山三期 ,溪翁庄镇,VR房源|房本满五年|随时看房,215,17473,4室1厅 , 123.05 , 南 北 , 精装 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,首创澜茵山三期，南北通透户型好，楼层位置好,首创澜茵山三期 ,溪翁庄镇,VR房源|房本满两年|随时看房,177,18235,3室1厅 , 97.07 , 南 北 , 其他 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,城建上河湾北区，交通便利，楼层位置好,城建上河湾北区 ,密云镇,VR看装修|房本满五年|随时看房,188,25544,2室1厅 , 73.6 , 南 , 其他 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,万科云溪，精装修，南北通透，眼睛户型三居室,万科云溪 ,溪翁庄镇,VR房源|房本满两年|随时看房,228,19077,3室2厅 , 119.52 , 南 北 , 简装 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,首创澜茵山三期3-2-1-1 101.03m²,首创澜茵山三期 ,溪翁庄镇,VR房源|房本满五年|随时看房,158,15639,3室2厅 , 101.03 , 南 北 , 毛坯 
密云,https://bj.lianjia.com/ershoufang/miyun/,1,北京,果园西里小区闹中取静周边配套成熟,果园西里 ,果园街道,VR房源|房本满五年,152,24676,2室1厅 , 61.6 , 南 北 , 精装 
延庆,https://bj.lianjia.com/ershoufang/yanqing/,1,北京,清凉盛景小区精装联排业主诚心出售,清凉盛景 ,延庆其它,VR房源|房本满五年|随时看房,700,32616,3室2厅 , 214.62 , 南 北 , 简装 
延庆,https://bj.lianjia.com/ershoufang/yanqing/,1,北京,城建万科城 3室1厅 南 北,城建万科城 ,延庆其它,VR看装修|房本满两年|随时看房,262,28414,3室1厅 , 92.21 , 南 北 , 其他 
延庆,https://bj.lianjia.com/ershoufang/yanqing/,1,北京,清凉盛景小区精装修独栋别墅，业主诚心出售，满五唯一,清凉盛景 ,延庆其它,VR房源|房本满五年,1000,40113,3室2厅 , 249.3 , 南 北 , 精装 
延庆,https://bj.lianjia.com/ershoufang/yanqing/,1,北京,清凉盛景小区精装修独栋别墅，满五唯一，户型好,清凉盛景 ,延庆其它,VR房源|房本满五年,850,22878,5室2厅 , 371.54 , 南 北 , 精装 
延庆,https://bj.lianjia.com/ershoufang/yanqing/,1,北京,清凉盛景独栋别墅，精装修，业主诚心出售，看房预约,清凉盛景 ,延庆其它,VR房源|房本满五年,800,31263,4室2厅 , 255.9 , 南 北 , 精装 
延庆,https://bj.lianjia.com/ershoufang/yanqing/,1,北京,清凉盛景 4室3厅 南 北,清凉盛景 ,延庆其它,VR房源|房本满五年,750,36053,4室3厅 , 208.03 , 南 北 , 精装 
延庆,https://bj.lianjia.com/ershoufang/yanqing/,1,北京,清凉盛景北美田园建筑风格的纯独栋别墅，业主诚心出售,清凉盛景 ,延庆其它,VR房源|房本满五年|随时看房,799,26817,5室3厅 , 297.95 , 东 南 西 北 , 精装 
延庆,https://bj.lianjia.com/ershoufang/yanqing/,1,北京,岔道小区三居室面积达，南北通透。,岔道小区 ,延庆其它,VR看装修|房本满五年|随时看房,122,11509,3室2厅 , 106.01 , 南 北 , 精装 
延庆,https://bj.lianjia.com/ershoufang/yanqing/,1,北京,"中间层精装修，800米可到沃尔玛，KFC,",悦安居小区 ,延庆其它,VR看装修|房本满五年|随时看房,155,23142,2室1厅 , 66.98 , 南 北 , 其他 
延庆,https://bj.lianjia.com/ershoufang/yanqing/,1,北京,康安小区 3室1厅 南,康安小区 ,延庆其它,VR看装修|房本满五年,246,22787,3室1厅 , 107.96 , 南 , 其他 
延庆,https://bj.lianjia.com/ershoufang/yanqing/,1,北京,胜芳园 3室1厅 南 北,胜芳园 ,延庆其它,VR看装修|房本满五年,189,19572,3室1厅 , 96.57 , 南 北 , 其他 
延庆,https://bj.lianjia.com/ershoufang/yanqing/,1,北京,新兴小区 2室1厅 南 北,新兴小区 ,延庆其它,VR看装修|房本满五年,216,22831,2室1厅 , 94.61 , 南 北 , 其他 
延庆,https://bj.lianjia.com/ershoufang/yanqing/,1,北京,城建万科城 3室2厅 南 北,城建万科城 ,延庆其它,VR房源|房本满两年,200,22314,3室2厅 , 89.63 , 南 北 , 其他 
延庆,https://bj.lianjia.com/ershoufang/yanqing/,1,北京,清凉盛景 3室3厅 南 北,清凉盛景 ,延庆其它,VR房源|房本满两年,970,45197,3室3厅 , 214.62 , 南 北 , 精装 
延庆,https://bj.lianjia.com/ershoufang/yanqing/,1,北京,三居室两个卫生间户型好南北通透,八达岭镇住宅小区 ,延庆其它,VR房源|房本满两年,137,12408,3室2厅 , 110.42 , 南 北 , 其他 
延庆,https://bj.lianjia.com/ershoufang/yanqing/,1,北京,岔道小区、业主诚心出售、看房方便,岔道小区 ,延庆其它,VR看装修|房本满五年,96,8680,3室1厅 , 110.6 , 南 北 , 简装 
延庆,https://bj.lianjia.com/ershoufang/yanqing/,1,北京,城建万科城 2室1厅 南 北,城建万科城 ,延庆其它,VR看装修|房本满两年,195,25292,2室1厅 , 77.1 , 南 北 , 其他 
延庆,https://bj.lianjia.com/ershoufang/yanqing/,1,北京,岔道小区 3室1厅 南 北,岔道小区 ,延庆其它,VR房源|房本满五年,128,12075,3室1厅 , 106.01 , 南 北 , 其他 
